ScoreID,DriverID,ScoreMonth,ScoreYear,StartingScore,TotalPenalty,HarshBrakingCount,SpeedingCount,FatigueWarningCount,CriticalEventCount,FinalScore,RequiresCoaching,AssignmentBlocked
2016,121,6,2026,100,20,0,2,0,0,80,False,False
2017,121,7,2019,100,10,0,1,0,0,90,False,False
2018,121,7,2022,100,40,2,1,0,0,60,True,False
2019,121,7,2023,100,15,0,1,0,0,85,False,False
2020,121,7,2026,100,30,0,1,1,0,70,False,False
2021,121,8,2018,100,10,1,0,0,0,90,False,False
2022,121,8,2019,100,30,2,0,0,0,70,False,False
2023,121,8,2021,100,45,0,1,1,0,55,True,False
2024,121,8,2022,100,25,0,0,0,0,75,False,False
2025,121,9,2021,100,40,1,1,0,0,60,True,False
2026,121,9,2022,100,15,0,0,0,0,85,False,False
2027,121,9,2023,100,10,0,1,0,0,90,False,False
2028,121,9,2025,100,10,0,0,0,0,90,False,False
2029,121,10,2021,100,50,1,0,1,0,50,True,False
2030,121,10,2022,100,10,0,1,0,0,90,False,False
2031,121,10,2024,100,20,0,0,0,0,80,False,False
2032,121,10,2025,100,30,0,0,0,0,70,False,False
2033,121,11,2017,100,15,0,1,0,0,85,False,False
2034,121,11,2021,100,65,1,3,0,0,35,True,True
2035,121,11,2022,100,10,0,0,0,0,90,False,False
2036,121,11,2024,100,20,1,1,0,0,80,False,False
2037,121,11,2025,100,5,0,0,0,0,95,False,False
2038,121,12,2017,100,5,0,0,0,0,95,False,False
2039,121,12,2018,100,40,0,0,2,0,60,True,False
2040,121,12,2021,100,70,0,3,1,0,30,True,True
2041,121,12,2022,100,20,0,0,0,0,80,False,False
2042,121,12,2024,100,10,1,0,0,0,90,False,False
2043,121,12,2025,100,25,2,0,0,0,75,False,False
2044,122,1,2018,100,5,0,0,0,0,95,False,False
2045,122,4,2018,100,10,1,0,0,0,90,False,False
2046,122,5,2026,100,10,0,1,0,0,90,False,False
2047,122,6,2026,100,40,0,0,0,0,60,True,False
2048,122,11,2017,100,20,0,0,1,0,80,False,False
2049,122,12,2017,100,20,0,0,1,0,80,False,False
2050,124,3,2022,100,10,0,1,0,0,90,False,False
2051,124,3,2026,100,30,0,2,0,0,70,False,False
2052,124,9,2017,100,20,0,1,0,0,80,False,False
2053,124,9,2018,100,5,0,0,0,0,95,False,False
2054,124,9,2021,100,10,1,0,0,0,90,False,False
2055,124,10,2017,100,20,0,0,0,0,80,False,False
2056,124,10,2018,100,20,0,0,1,0,80,False,False
2057,124,11,2018,100,10,0,0,0,0,90,False,False
2058,124,11,2022,100,30,0,0,0,0,70,False,False
2059,124,12,2018,100,10,0,0,0,0,90,False,False
2060,124,12,2021,100,10,0,1,0,0,90,False,False
2061,124,12,2025,100,10,0,1,0,0,90,False,False
2062,126,1,2019,100,20,0,0,1,0,80,False,False
2063,126,1,2023,100,10,1,0,0,0,90,False,False
2064,126,1,2026,100,40,0,1,1,0,60,True,False
2065,126,2,2026,100,20,0,0,0,0,80,False,False
2066,126,3,2026,100,10,0,0,0,0,90,False,False
2067,126,4,2022,100,20,0,1,0,0,80,False,False
2068,126,5,2022,100,30,2,1,0,0,70,False,False
2069,126,6,2022,100,20,0,2,0,0,80,False,False
2070,126,6,2023,100,30,2,1,0,0,70,False,False
2071,126,7,2023,100,10,0,0,0,0,90,False,False
2072,126,9,2023,100,10,0,0,0,0,90,False,False
2073,126,10,2022,100,5,0,0,0,0,95,False,False
2074,126,12,2018,100,60,1,1,0,0,40,True,True
2075,126,12,2025,100,25,0,0,0,0,75,False,False
2076,127,1,2024,100,10,1,0,0,0,90,False,False
2077,127,1,2025,100,10,0,0,0,0,90,False,False
2078,127,1,2026,100,10,1,0,0,0,90,False,False
2079,127,2,2021,100,10,0,0,0,0,90,False,False
2080,127,3,2026,100,10,0,0,0,0,90,False,False
2081,127,4,2024,100,10,0,0,0,0,90,False,False
2082,127,4,2025,100,20,0,0,0,0,80,False,False
2083,127,5,2019,100,10,0,1,0,0,90,False,False
2084,127,5,2021,100,10,1,0,0,0,90,False,False
2085,127,5,2022,100,10,1,0,0,0,90,False,False
2086,127,5,2024,100,35,0,1,1,0,65,True,False
2087,127,6,2019,100,10,0,0,0,0,90,False,False
2088,127,6,2024,100,20,0,0,0,0,80,False,False
2089,127,6,2025,100,5,0,0,0,0,95,False,False
2090,127,6,2026,100,5,0,0,0,0,95,False,False
2091,127,7,2019,100,10,1,0,0,0,90,False,False
2092,127,7,2024,100,60,2,0,0,0,40,True,True
2093,127,7,2025,100,5,0,0,0,0,95,False,False
2094,127,8,2024,100,10,0,1,0,0,90,False,False
2095,127,9,2024,100,10,0,0,0,0,90,False,False
2096,127,10,2021,100,15,0,1,0,0,85,False,False
2097,127,10,2025,100,10,0,1,0,0,90,False,False
2098,127,11,2021,100,10,0,0,0,0,90,False,False
2099,127,11,2025,100,10,0,0,0,0,90,False,False
2100,127,12,2025,100,10,0,0,0,0,90,False,False
2101,128,1,2021,100,20,2,0,0,0,80,False,False
2102,128,1,2026,100,40,0,2,1,0,60,True,False
2103,128,2,2018,100,10,1,0,0,0,90,False,False
2104,128,2,2021,100,10,1,0,0,0,90,False,False
2105,128,2,2025,100,5,0,0,0,0,95,False,False
2106,128,3,2026,100,10,0,0,0,0,90,False,False
2107,128,4,2018,100,5,0,0,0,0,95,False,False
2108,128,5,2021,100,10,0,1,0,0,90,False,False
2109,128,5,2026,100,20,2,0,0,0,80,False,False
2110,128,6,2024,100,20,1,0,0,0,80,False,False
2111,128,7,2018,100,40,0,4,0,0,60,True,False
2112,128,7,2024,100,25,0,0,0,0,75,False,False
2113,128,7,2025,100,20,0,0,1,0,80,False,False
2114,128,7,2026,100,10,0,1,0,0,90,False,False
2115,128,8,2018,100,30,0,2,0,0,70,False,False
2116,128,8,2024,100,10,0,0,0,0,90,False,False
2117,128,8,2025,100,10,0,0,0,0,90,False,False
2118,128,9,2020,100,10,0,0,0,0,90,False,False
2119,128,9,2025,100,20,0,0,1,0,80,False,False
2120,128,10,2024,100,40,1,1,0,0,60,True,False
2121,128,11,2020,100,10,0,0,0,0,90,False,False
2122,128,11,2024,100,60,0,0,2,0,40,True,True
2123,128,11,2025,100,10,0,0,0,0,90,False,False
2124,128,12,2018,100,5,0,0,0,0,95,False,False
2125,128,12,2020,100,10,0,1,0,0,90,False,False
2126,129,1,2020,100,10,0,0,0,0,90,False,False
2127,129,1,2022,100,40,0,2,1,0,60,True,False
2128,129,2,2018,100,10,0,1,0,0,90,False,False
2129,129,2,2020,100,10,0,1,0,0,90,False,False
2130,129,2,2022,100,10,1,0,0,0,90,False,False
2131,129,2,2023,100,20,0,0,1,0,80,False,False
2132,129,3,2018,100,20,0,0,0,0,80,False,False
2133,129,3,2022,100,5,0,0,0,0,95,False,False
2134,129,3,2025,100,5,0,0,0,0,95,False,False
2135,129,4,2022,100,20,0,0,1,0,80,False,False
2136,129,4,2023,100,10,0,0,0,0,90,False,False
2137,129,5,2022,100,5,0,0,0,0,95,False,False
2138,129,5,2023,100,5,0,0,0,0,95,False,False
2139,129,7,2017,100,5,0,0,0,0,95,False,False
2140,129,7,2021,100,75,1,1,1,0,25,True,True
2141,129,7,2022,100,10,0,0,0,0,90,False,False
2142,129,7,2025,100,10,1,0,0,0,90,False,False
2143,129,8,2017,100,10,0,1,0,0,90,False,False
2144,129,8,2021,100,20,0,2,0,0,80,False,False
2145,129,9,2017,100,10,0,1,0,0,90,False,False
2146,129,10,2024,100,20,0,0,1,0,80,False,False
2147,129,10,2025,100,10,0,0,0,0,90,False,False
2148,129,11,2017,100,20,0,0,1,0,80,False,False
2149,129,11,2021,100,20,1,0,0,0,80,False,False
2150,129,12,2016,100,5,0,0,0,0,95,False,False
2151,129,12,2019,100,55,1,0,1,0,45,True,True
2152,129,12,2021,100,5,0,0,0,0,95,False,False
2153,129,12,2025,100,20,0,0,1,0,80,False,False
2154,130,1,2018,100,15,1,0,0,0,85,False,False
2155,130,2,2018,100,20,0,0,0,0,80,False,False
2156,130,2,2020,100,30,1,0,0,0,70,False,False
2157,130,2,2022,100,10,1,0,0,0,90,False,False
2158,130,2,2027,100,5,0,0,0,0,95,False,False
2159,130,3,2018,100,10,1,0,0,0,90,False,False
2160,130,3,2019,100,10,1,0,0,0,90,False,False
2161,130,3,2023,100,25,0,0,1,0,75,False,False
2162,130,3,2027,100,10,0,1,0,0,90,False,False
2163,130,4,2018,100,10,1,0,0,0,90,False,False
2164,130,4,2022,100,10,0,0,0,0,90,False,False
2165,130,4,2024,100,20,2,0,0,0,80,False,False
2166,130,5,2018,100,20,0,0,0,0,80,False,False
2167,130,5,2023,100,10,0,1,0,0,90,False,False
2168,130,5,2024,100,45,0,2,1,0,55,True,False
2169,130,5,2026,100,10,1,0,0,0,90,False,False
2170,130,5,2027,100,10,1,0,0,0,90,False,False
2171,130,6,2018,100,10,0,1,0,0,90,False,False
2172,130,6,2023,100,10,1,0,0,0,90,False,False
2173,130,6,2024,100,20,0,0,1,0,80,False,False
2174,130,6,2026,100,10,1,0,0,0,90,False,False
2175,130,7,2017,100,5,0,0,0,0,95,False,False
2176,130,7,2019,100,20,0,2,0,0,80,False,False
2177,130,7,2020,100,10,0,0,0,0,90,False,False
2178,130,7,2026,100,10,1,0,0,0,90,False,False
2179,130,7,2027,100,5,0,0,0,0,95,False,False
2180,130,8,2019,100,10,0,1,0,0,90,False,False
2181,130,8,2024,100,20,0,0,0,0,80,False,False
2182,130,8,2025,100,20,0,0,0,0,80,False,False
2183,130,8,2027,100,5,0,0,0,0,95,False,False
2184,130,9,2017,100,20,0,0,1,0,80,False,False
2185,130,9,2024,100,5,0,0,0,0,95,False,False
2186,130,9,2025,100,10,0,0,0,0,90,False,False
2187,130,9,2026,100,10,0,1,0,0,90,False,False
2188,130,10,2020,100,20,0,0,1,0,80,False,False
2189,130,10,2022,100,10,0,0,0,0,90,False,False
2190,130,10,2024,100,30,1,0,0,0,70,False,False
2191,130,11,2017,100,20,0,0,1,0,80,False,False
2192,130,11,2021,100,5,0,0,0,0,95,False,False
2193,130,11,2024,100,20,0,0,1,0,80,False,False
2194,130,12,2019,100,10,1,0,0,0,90,False,False
2195,130,12,2020,100,10,1,0,0,0,90,False,False
2196,130,12,2023,100,10,1,0,0,0,90,False,False
2197,130,12,2026,100,20,2,0,0,0,80,False,False
2198,131,1,2020,100,10,0,0,0,0,90,False,False
2199,131,1,2023,100,10,0,0,0,0,90,False,False
2200,131,2,2020,100,30,0,1,1,0,70,False,False
2201,131,3,2020,100,10,0,0,0,0,90,False,False
2202,131,3,2022,100,20,0,0,1,0,80,False,False
2203,131,4,2020,100,10,1,0,0,0,90,False,False
2204,131,4,2022,100,10,0,1,0,0,90,False,False
2205,131,4,2026,100,20,2,0,0,0,80,False,False
2206,131,5,2017,100,10,0,0,0,0,90,False,False
2207,131,5,2019,100,10,1,0,0,0,90,False,False
2208,131,5,2020,100,20,0,0,1,0,80,False,False
2209,131,6,2019,100,10,0,1,0,0,90,False,False
2210,131,6,2023,100,5,0,0,0,0,95,False,False
2211,131,6,2026,100,10,0,1,0,0,90,False,False
2212,131,7,2017,100,10,0,0,0,0,90,False,False
2213,131,7,2019,100,10,0,0,0,0,90,False,False
2214,131,7,2020,100,10,1,0,0,0,90,False,False
2215,131,7,2022,100,20,0,0,1,0,80,False,False
2216,131,7,2023,100,10,1,0,0,0,90,False,False
2217,131,7,2026,100,10,0,1,0,0,90,False,False
2218,131,8,2017,100,20,1,1,0,0,80,False,False
2219,131,8,2020,100,10,1,0,0,0,90,False,False
2220,131,8,2023,100,10,1,0,0,0,90,False,False
2221,131,9,2023,100,10,0,1,0,0,90,False,False
2222,131,10,2022,100,10,0,1,0,0,90,False,False
2223,131,12,2023,100,30,1,0,1,0,70,False,False
2224,131,12,2025,100,10,0,1,0,0,90,False,False
2225,132,1,2019,100,45,1,2,0,0,55,True,False
2226,132,1,2020,100,15,0,0,0,0,85,False,False
2227,132,1,2022,100,5,0,0,0,0,95,False,False
2228,132,1,2023,100,20,0,0,1,0,80,False,False
2229,132,1,2025,100,10,0,1,0,0,90,False,False
2230,132,2,2018,100,15,0,1,0,0,85,False,False
2231,132,2,2019,100,15,0,1,0,0,85,False,False
2232,132,2,2020,100,10,0,1,0,0,90,False,False
2233,132,2,2021,100,20,0,0,1,0,80,False,False
2234,132,2,2022,100,20,1,0,0,0,80,False,False
2235,132,2,2023,100,20,1,1,0,0,80,False,False
2236,132,2,2026,100,35,1,0,1,0,65,True,False
2237,132,3,2018,100,50,0,1,0,0,50,True,False
2238,132,3,2019,100,10,0,0,0,0,90,False,False
2239,132,3,2020,100,15,0,0,0,0,85,False,False
2240,132,3,2021,100,15,0,0,0,0,85,False,False
2241,132,3,2026,100,20,0,0,0,0,80,False,False
2242,132,4,2017,100,25,0,0,1,0,75,False,False
2243,132,4,2018,100,20,0,0,1,0,80,False,False
2244,132,4,2019,100,30,1,0,0,0,70,False,False
2245,132,4,2021,100,10,0,1,0,0,90,False,False
2246,132,4,2023,100,10,0,1,0,0,90,False,False
2247,132,4,2025,100,15,1,0,0,0,85,False,False
2248,132,4,2026,100,10,0,0,0,0,90,False,False
2249,132,4,2027,100,20,1,1,0,0,80,False,False
2250,132,4,2028,100,15,0,1,0,0,85,False,False
2251,132,5,2017,100,10,0,0,0,0,90,False,False
2252,132,5,2021,100,30,0,1,1,0,70,False,False
2253,132,5,2023,100,20,0,0,0,0,80,False,False
2254,132,5,2025,100,75,1,2,2,0,25,True,True
2255,132,5,2026,100,10,0,1,0,0,90,False,False
2256,132,5,2027,100,15,1,0,0,0,85,False,False
2257,132,6,2017,100,10,1,0,0,0,90,False,False
2258,132,6,2021,100,45,1,0,0,0,55,True,False
2259,132,6,2025,100,10,0,1,0,0,90,False,False
2260,132,6,2026,100,30,0,2,0,0,70,False,False
2261,132,6,2027,100,10,1,0,0,0,90,False,False
2262,132,7,2018,100,30,0,1,0,0,70,False,False
2263,132,7,2019,100,15,0,1,0,0,85,False,False
2264,132,7,2021,100,20,0,1,0,0,80,False,False
2265,132,7,2025,100,40,0,0,2,0,60,True,False
2266,132,7,2026,100,5,0,0,0,0,95,False,False
2267,132,8,2018,100,25,0,2,0,0,75,False,False
2268,132,8,2019,100,20,0,0,0,0,80,False,False
2269,132,8,2021,100,10,0,1,0,0,90,False,False
2270,132,8,2025,100,20,1,0,0,0,80,False,False
2271,132,9,2019,100,15,0,1,0,0,85,False,False
2272,132,9,2021,100,10,0,1,0,0,90,False,False
2273,132,9,2022,100,10,0,0,0,0,90,False,False
2274,132,9,2025,100,5,0,0,0,0,95,False,False
2275,132,9,2026,100,10,1,0,0,0,90,False,False
2276,132,9,2027,100,10,1,0,0,0,90,False,False
2277,132,10,2021,100,15,1,0,0,0,85,False,False
2278,132,10,2022,100,15,0,1,0,0,85,False,False
2279,132,10,2024,100,5,0,0,0,0,95,False,False
2280,132,10,2027,100,25,0,0,0,0,75,False,False
2281,132,11,2018,100,35,1,1,0,0,65,True,False
2282,132,11,2020,100,10,1,0,0,0,90,False,False
2283,132,11,2021,100,10,1,0,0,0,90,False,False
2284,132,11,2022,100,45,0,0,1,0,55,True,False
2285,132,11,2024,100,10,0,0,0,0,90,False,False
2286,132,12,2018,100,40,0,1,1,0,60,True,False
2287,132,12,2019,100,5,0,0,0,0,95,False,False
2288,132,12,2021,100,10,0,1,0,0,90,False,False
2289,132,12,2022,100,20,2,0,0,0,80,False,False
2290,132,12,2025,100,10,0,1,0,0,90,False,False
2291,132,12,2026,100,10,1,0,0,0,90,False,False
2292,133,1,2019,100,30,0,1,1,0,70,False,False
2293,133,1,2020,100,10,0,1,0,0,90,False,False
2294,133,1,2022,100,10,0,1,0,0,90,False,False
2295,133,1,2026,100,20,0,0,1,0,80,False,False
2296,133,1,2027,100,10,0,0,0,0,90,False,False
2297,133,2,2019,100,10,0,1,0,0,90,False,False
2298,133,2,2021,100,10,0,0,0,0,90,False,False
2299,133,2,2022,100,30,1,1,0,0,70,False,False
2300,133,2,2023,100,10,1,0,0,0,90,False,False
2301,133,3,2019,100,5,0,0,0,0,95,False,False
2302,133,3,2022,100,30,2,0,0,0,70,False,False
2303,133,3,2023,100,15,0,0,0,0,85,False,False
2304,133,3,2026,100,5,0,0,0,0,95,False,False
2305,133,4,2019,100,15,0,0,0,0,85,False,False
2306,133,4,2023,100,15,1,0,0,0,85,False,False
2307,133,4,2026,100,10,0,1,0,0,90,False,False
2308,133,5,2021,100,20,0,0,0,0,80,False,False
2309,133,5,2022,100,15,0,1,0,0,85,False,False
2310,133,6,2018,100,10,0,1,0,0,90,False,False
2311,133,6,2019,100,10,0,1,0,0,90,False,False
2312,133,7,2019,100,20,0,1,0,0,80,False,False
2313,133,7,2021,100,5,0,0,0,0,95,False,False
2314,133,7,2025,100,30,1,0,1,0,70,False,False
2315,133,8,2018,100,15,0,1,0,0,85,False,False
2316,133,8,2019,100,5,0,0,0,0,95,False,False
2317,133,8,2021,100,10,0,0,0,0,90,False,False
2318,133,9,2018,100,10,0,1,0,0,90,False,False
2319,133,9,2021,100,35,1,2,0,0,65,True,False
2320,133,10,2021,100,5,0,0,0,0,95,False,False
2321,133,10,2022,100,30,0,1,1,0,70,False,False
2322,133,10,2025,100,10,0,1,0,0,90,False,False
2323,133,11,2018,100,10,0,0,0,0,90,False,False
2324,133,12,2018,100,20,0,0,1,0,80,False,False
2325,133,12,2019,100,10,0,1,0,0,90,False,False
2326,133,12,2020,100,10,0,1,0,0,90,False,False
2327,133,12,2021,100,35,0,0,0,0,65,True,False
2328,134,1,2026,100,20,0,0,0,0,80,False,False
2329,134,1,2027,100,10,0,0,0,0,90,False,False
2330,134,3,2024,100,20,1,0,0,0,80,False,False
2331,134,4,2024,100,60,0,1,2,0,40,True,True
2332,134,5,2024,100,10,0,0,0,0,90,False,False
2333,134,5,2026,100,25,0,0,1,0,75,False,False
2334,134,6,2026,100,10,0,1,0,0,90,False,False
2335,134,6,2027,100,5,0,0,0,0,95,False,False
2336,134,7,2027,100,5,0,0,0,0,95,False,False
2337,134,8,2025,100,15,0,1,0,0,85,False,False
2338,134,8,2026,100,10,0,0,0,0,90,False,False
2339,134,9,2025,100,5,0,0,0,0,95,False,False
2340,134,10,2025,100,10,0,1,0,0,90,False,False
2341,134,11,2022,100,10,1,0,0,0,90,False,False
2342,134,12,2022,100,30,1,2,0,0,70,False,False
2343,134,12,2025,100,25,0,1,0,0,75,False,False
2344,136,4,2020,100,10,0,0,0,0,90,False,False
2345,136,4,2026,100,10,0,0,0,0,90,False,False
2346,136,5,2026,100,10,0,1,0,0,90,False,False
2347,136,6,2026,100,30,0,0,1,0,70,False,False
2348,136,7,2020,100,20,0,1,0,0,80,False,False
2349,136,7,2026,100,20,0,2,0,0,80,False,False
2350,136,9,2020,100,5,0,0,0,0,95,False,False
2351,136,12,2020,100,10,1,0,0,0,90,False,False
2352,137,1,2017,100,25,0,2,0,0,75,False,False
2353,137,1,2018,100,5,0,0,0,0,95,False,False
2354,137,1,2022,100,5,0,0,0,0,95,False,False
2355,137,2,2017,100,40,2,2,0,0,60,True,False
2356,137,2,2018,100,10,0,1,0,0,90,False,False
2357,137,2,2022,100,10,0,0,0,0,90,False,False
2358,137,2,2025,100,5,0,0,0,0,95,False,False
2359,137,2,2026,100,5,0,0,0,0,95,False,False
2360,137,3,2025,100,20,0,0,1,0,80,False,False
2361,137,3,2026,100,20,0,0,0,0,80,False,False
2362,137,4,2023,100,15,1,0,0,0,85,False,False
2363,137,4,2025,100,15,0,1,0,0,85,False,False
2364,137,5,2023,100,10,0,0,0,0,90,False,False
2365,137,6,2019,100,20,0,0,0,0,80,False,False
2366,137,6,2025,100,45,1,0,0,0,55,True,False
2367,137,7,2026,100,10,1,0,0,0,90,False,False
2368,137,8,2019,100,15,0,1,0,0,85,False,False
2369,137,8,2025,100,20,0,0,1,0,80,False,False
2370,137,9,2025,100,15,0,0,0,0,85,False,False
2371,137,11,2017,100,30,1,2,0,0,70,False,False
2372,137,11,2021,100,20,0,0,0,0,80,False,False
2373,137,12,2017,100,30,2,0,0,0,70,False,False
2374,138,3,2026,100,10,1,0,0,0,90,False,False
2375,138,4,2026,100,10,1,0,0,0,90,False,False
2376,138,6,2018,100,10,0,1,0,0,90,False,False
2377,138,6,2026,100,20,2,0,0,0,80,False,False
2378,138,8,2018,100,15,0,0,0,0,85,False,False
2379,139,1,2020,100,10,0,1,0,0,90,False,False
2380,139,1,2021,100,10,0,0,0,0,90,False,False
2381,139,2,2021,100,10,0,0,0,0,90,False,False
2382,139,2,2023,100,10,0,1,0,0,90,False,False
2383,139,3,2021,100,50,1,1,0,0,50,True,False
2384,139,3,2023,100,5,0,0,0,0,95,False,False
2385,139,3,2025,100,20,0,0,1,0,80,False,False
2386,139,3,2026,100,10,0,0,0,0,90,False,False
2387,139,4,2019,100,10,0,1,0,0,90,False,False
2388,139,4,2021,100,30,0,2,0,0,70,False,False
2389,139,4,2024,100,10,1,0,0,0,90,False,False
2390,139,5,2019,100,30,0,1,0,0,70,False,False
2391,139,5,2024,100,40,0,2,1,0,60,True,False
2392,139,6,2020,100,20,1,0,0,0,80,False,False
2393,139,6,2023,100,10,0,1,0,0,90,False,False
2394,139,6,2024,100,35,2,1,0,0,65,True,False
2395,139,7,2026,100,10,0,1,0,0,90,False,False
2396,139,8,2020,100,10,0,1,0,0,90,False,False
2397,139,8,2023,100,10,1,0,0,0,90,False,False
2398,139,8,2025,100,5,0,0,0,0,95,False,False
2399,139,10,2019,100,10,1,0,0,0,90,False,False
2400,139,10,2020,100,10,1,0,0,0,90,False,False
2401,139,10,2023,100,25,0,0,1,0,75,False,False
2402,139,11,2019,100,20,0,0,1,0,80,False,False
2403,139,11,2022,100,10,0,0,0,0,90,False,False
2404,139,11,2023,100,10,0,1,0,0,90,False,False
2405,139,12,2025,100,10,0,1,0,0,90,False,False
2406,140,1,2023,100,10,0,1,0,0,90,False,False
2407,140,1,2025,100,10,0,0,0,0,90,False,False
2408,140,1,2027,100,10,1,0,0,0,90,False,False
2409,140,2,2023,100,10,0,0,0,0,90,False,False
2410,140,4,2022,100,5,0,0,0,0,95,False,False
2411,140,4,2026,100,10,0,0,0,0,90,False,False
2412,140,5,2022,100,5,0,0,0,0,95,False,False
2413,140,5,2024,100,10,0,0,0,0,90,False,False
2414,140,5,2026,100,10,0,1,0,0,90,False,False
2415,140,6,2023,100,10,0,1,0,0,90,False,False
2416,140,7,2026,100,20,0,0,1,0,80,False,False
2417,140,9,2022,100,10,1,0,0,0,90,False,False
2418,140,10,2021,100,10,0,0,0,0,90,False,False
2419,140,10,2024,100,10,0,1,0,0,90,False,False
2420,140,10,2026,100,5,0,0,0,0,95,False,False
2421,140,12,2022,100,5,0,0,0,0,95,False,False
2422,140,12,2024,100,10,0,0,0,0,90,False,False
2423,140,12,2026,100,25,0,0,0,0,75,False,False
2424,143,1,2020,100,20,0,0,0,0,80,False,False
2425,143,1,2026,100,40,2,0,0,0,60,True,False
2426,143,2,2021,100,5,0,0,0,0,95,False,False
2427,143,2,2022,100,20,0,0,0,0,80,False,False
2428,143,2,2025,100,20,0,0,1,0,80,False,False
2429,143,3,2017,100,5,0,0,0,0,95,False,False
2430,143,3,2020,100,10,0,0,0,0,90,False,False
2431,143,3,2022,100,5,0,0,0,0,95,False,False
2432,143,3,2024,100,10,0,0,0,0,90,False,False
2433,143,3,2025,100,10,0,0,0,0,90,False,False
2434,143,3,2026,100,40,1,1,1,0,60,True,False
2435,143,4,2017,100,10,0,0,0,0,90,False,False
2436,143,4,2020,100,20,0,0,1,0,80,False,False
2437,143,4,2024,100,20,0,1,0,0,80,False,False
2438,143,4,2025,100,10,1,0,0,0,90,False,False
2439,143,4,2026,100,10,0,0,0,0,90,False,False
2440,143,5,2020,100,20,0,0,0,0,80,False,False
2441,143,5,2022,100,20,0,0,1,0,80,False,False
2442,143,5,2024,100,5,0,0,0,0,95,False,False
2443,143,5,2025,100,30,1,2,0,0,70,False,False
2444,143,5,2026,100,10,0,1,0,0,90,False,False
2445,143,6,2019,100,5,0,0,0,0,95,False,False
2446,143,6,2022,100,20,0,0,1,0,80,False,False
2447,143,6,2025,100,20,1,1,0,0,80,False,False
2448,143,7,2021,100,15,0,0,0,0,85,False,False
2449,143,7,2024,100,10,0,1,0,0,90,False,False
2450,143,8,2019,100,10,1,0,0,0,90,False,False
2451,143,8,2026,100,10,0,0,0,0,90,False,False
2452,143,9,2020,100,10,1,0,0,0,90,False,False
2453,143,10,2020,100,25,1,0,0,0,75,False,False
2454,143,10,2026,100,10,0,1,0,0,90,False,False
2455,143,11,2020,100,15,0,1,0,0,85,False,False
2456,143,11,2024,100,10,0,1,0,0,90,False,False
2457,145,1,2019,100,5,0,0,0,0,95,False,False
2458,145,1,2020,100,10,1,0,0,0,90,False,False
2459,145,1,2025,100,30,0,1,0,0,70,False,False
2460,145,2,2019,100,10,0,1,0,0,90,False,False
2461,145,4,2026,100,10,1,0,0,0,90,False,False
2462,145,5,2026,100,20,0,0,1,0,80,False,False
2463,145,7,2026,100,20,0,1,0,0,80,False,False
2464,145,11,2019,100,30,0,0,0,0,70,False,False
2465,145,11,2024,100,10,0,1,0,0,90,False,False
2466,145,12,2019,100,20,0,0,1,0,80,False,False
2467,146,1,2019,100,20,1,0,0,0,80,False,False
2468,146,1,2023,100,25,0,0,0,0,75,False,False
2469,146,2,2023,100,10,0,0,0,0,90,False,False
2470,146,3,2019,100,10,1,0,0,0,90,False,False
2471,146,5,2018,100,20,1,0,0,0,80,False,False
2472,146,5,2026,100,10,0,1,0,0,90,False,False
2473,146,7,2018,100,5,0,0,0,0,95,False,False
2474,146,8,2023,100,10,0,0,0,0,90,False,False
2475,146,9,2018,100,40,0,0,0,0,60,True,False
2476,146,10,2023,100,10,1,0,0,0,90,False,False
2477,146,11,2017,100,20,0,1,0,0,80,False,False
2478,146,11,2018,100,5,0,0,0,0,95,False,False
2479,146,11,2025,100,5,0,0,0,0,95,False,False
2480,146,12,2018,100,10,1,0,0,0,90,False,False
2481,147,1,2019,100,10,0,0,0,0,90,False,False
2482,147,1,2020,100,50,1,0,1,0,50,True,False
2483,147,1,2022,100,30,1,0,1,0,70,False,False
2484,147,1,2023,100,20,0,1,0,0,80,False,False
2485,147,1,2024,100,20,0,0,0,0,80,False,False
2486,147,1,2027,100,10,1,0,0,0,90,False,False
2487,147,1,2028,100,10,0,1,0,0,90,False,False
2488,147,2,2018,100,20,0,1,0,0,80,False,False
2489,147,2,2020,100,40,0,1,1,0,60,True,False
2490,147,2,2021,100,15,0,1,0,0,85,False,False
2491,147,2,2022,100,30,0,1,1,0,70,False,False
2492,147,2,2023,100,10,0,1,0,0,90,False,False
2493,147,2,2025,100,10,0,1,0,0,90,False,False
2494,147,2,2026,100,65,0,0,1,0,35,True,True
2495,147,3,2019,100,20,1,0,0,0,80,False,False
2496,147,3,2020,100,10,0,1,0,0,90,False,False
2497,147,3,2021,100,10,1,0,0,0,90,False,False
2498,147,3,2022,100,20,1,1,0,0,80,False,False
2499,147,3,2023,100,20,0,0,0,0,80,False,False
2500,147,3,2024,100,20,0,1,0,0,80,False,False
2501,147,3,2026,100,50,1,2,0,0,50,True,False
2502,147,4,2017,100,10,1,0,0,0,90,False,False
2503,147,4,2019,100,5,0,0,0,0,95,False,False
2504,147,4,2021,100,10,0,1,0,0,90,False,False
2505,147,4,2022,100,40,1,1,0,0,60,True,False
2506,147,4,2023,100,15,1,0,0,0,85,False,False
2507,147,4,2026,100,35,0,0,0,0,65,True,False
2508,147,5,2017,100,10,0,1,0,0,90,False,False
2509,147,5,2019,100,10,0,0,0,0,90,False,False
2510,147,5,2022,100,5,0,0,0,0,95,False,False
2511,147,5,2023,100,5,0,0,0,0,95,False,False
