EventID,EventTimestamp,VIN,DriverID,DepotID,EventTypeID,SeverityID,Odometer,ReviewStatus
3090,2017-10-05 23:03:10,KC4LPTYDUG6NRJSHJ,35,3,5,1,184930,Reviewed
4541,2017-10-06 03:29:42,TX24XJV8GDRXWA07C,52,2,1,2,212006,Pending
2296,2017-10-06 19:47:24,EP0624VMNXDRSU83F,207,2,1,2,267137,Reviewed
4093,2017-10-06 19:55:45,RSCLRPYKP8F8SZMRD,92,1,1,2,195405,Reviewed
2531,2017-10-07 14:47:27,FV8HPGYRAXGWN0G13,11,1,1,2,91784,Pending
4602,2017-10-07 15:14:48,UHC0U23HCMG5MSED7,151,3,1,2,286236,Pending
4603,2017-10-07 20:11:29,UHC0U23HCMG5MSED7,151,3,2,2,285310,Pending
4305,2017-10-08 03:07:04,SNLY6B13B7ZJNY06Z,25,1,2,2,163530,Pending
2115,2017-10-12 18:33:43,DHMFPLNSC3YNCHKW9,45,1,7,1,189814,Reviewed
524,2017-10-14 20:12:21,4B0N9CC7HTVVP14UB,166,3,5,1,233474,Pending
3067,2017-10-15 09:11:01,KB5EGPV6SL02TXFXA,183,4,8,2,150235,Pending
3174,2017-10-16 01:14:23,KUMSF6NY9PYXEX9W1,101,2,5,1,255150,Reviewed
1410,2017-10-16 18:29:11,920DFKALBMRJPZFFX,14,3,3,3,105391,Pending
3235,2017-10-16 23:29:07,L3XYDTLCMLX84Z1MA,44,4,2,2,291376,Pending
3949,2017-10-17 06:40:41,PST7M0AKGMHH6MW4Y,62,4,2,2,185606,Reviewed
1408,2017-10-18 09:52:56,920DFKALBMRJPZFFX,14,3,4,2,107758,Reviewed
5111,2017-10-18 16:21:07,XC7NH1REUFBM75S57,95,2,1,2,627500,Pending
1409,2017-10-18 18:08:30,920DFKALBMRJPZFFX,14,3,4,2,106001,Pending
4304,2017-10-20 17:37:47,SNLY6B13B7ZJNY06Z,25,1,2,2,166667,Pending
2595,2017-10-21 22:09:26,G4C8K6E18FRZ2ADLD,150,3,4,2,179236,Pending
132,2017-10-22 10:59:31,1BD3TBDJCZ127G6GM,124,1,8,2,131852,Reviewed
3176,2017-10-23 17:21:08,KUMSF6NY9PYXEX9W1,101,2,3,3,259481,Pending
2566,2017-10-24 21:44:31,G2TP1EUP8BM52SDUL,213,1,3,3,221343,Pending
135,2017-10-25 05:00:33,1BD3TBDJCZ127G6GM,124,1,4,2,126568,Pending
565,2017-10-26 10:08:20,4FMRM5GGBP16FGSYJ,48,1,1,2,42082,Pending
1465,2017-10-27 11:41:04,9921V3E7AUXZAM2N1,172,3,6,3,83700,Reviewed
3170,2017-10-27 15:46:49,KUMSF6NY9PYXEX9W1,101,2,2,2,258179,Reviewed
2564,2017-10-27 21:43:08,G2TP1EUP8BM52SDUL,213,1,8,2,223730,Pending
4949,2017-10-28 04:12:56,WGDNEMANL8VHT0R8F,202,4,7,1,145776,Pending
2297,2017-10-28 06:20:16,EP0624VMNXDRSU83F,207,2,2,2,264769,Reviewed
3239,2017-10-28 07:56:22,L3XYDTLCMLX84Z1MA,44,4,1,2,288356,Reviewed
2565,2017-10-28 22:49:38,G2TP1EUP8BM52SDUL,213,1,3,3,222104,Pending
2000,2017-10-29 07:53:16,D3RGJHNELAZ0HVLHC,187,4,2,2,109502,Pending
2592,2017-10-29 18:10:19,G4C8K6E18FRZ2ADLD,150,3,4,2,184625,Pending
526,2017-10-30 01:58:06,4B0N9CC7HTVVP14UB,166,3,6,3,230290,Pending
1135,2017-10-30 04:19:22,77LV8DL6026PPR767,201,2,2,2,30892,Pending
3347,2017-11-02 00:20:30,LJ12TX2UXBDCA75LC,147,3,8,2,146503,Reviewed
2764,2017-11-03 00:36:22,H3TP29W59B1W2CCPF,194,1,1,2,299829,Pending
163,2017-11-03 17:15:51,1KJAY57W0Z8JXWGRL,57,2,1,2,154654,Pending
3299,2017-11-03 20:57:14,LDTFS4MVDKHRV2XZV,122,4,3,3,247967,Pending
2307,2017-11-05 09:53:53,ER768UZ8R20UCMP2R,137,2,2,2,206868,Pending
3268,2017-11-05 14:29:00,LC72E3KD9H82EU5W3,72,3,5,1,321937,Pending
4303,2017-11-05 19:52:41,SNLY6B13B7ZJNY06Z,25,1,2,2,163851,Pending
912,2017-11-06 17:10:26,6DFG5GT1YAFFPXCCJ,183,4,8,2,281296,Pending
4218,2017-11-07 02:02:06,SDD61K8LYDSLDZ02S,60,1,1,2,134351,Pending
3362,2017-11-09 04:59:18,LK8AGU7D20HXZ9GEC,32,4,8,2,119196,Pending
4849,2017-11-09 08:25:13,W31RABYX3EPXLCFU8,121,1,2,2,135126,Pending
1137,2017-11-09 11:47:49,77LV8DL6026PPR767,201,2,1,2,33447,Reviewed
910,2017-11-09 11:48:56,6DFG5GT1YAFFPXCCJ,183,4,2,2,278405,Pending
2228,2017-11-09 15:20:36,EJ32GZMCM1L3LJK5S,28,1,6,3,75605,Pending
3471,2017-11-10 18:31:57,M8PP1RNMLP0GHGG5Y,112,1,1,2,157376,Pending
5030,2017-11-11 00:56:28,WZU9MUGD4HGK48WHM,121,1,7,1,548341,Reviewed
2294,2017-11-12 10:13:01,EP0624VMNXDRSU83F,207,2,2,2,266733,Pending
995,2017-11-13 11:17:27,6N9TT7U30CW4VLCYL,56,3,7,1,278481,Pending
4886,2017-11-13 21:55:38,WC9ARY6S0CM8KJ6AW,192,4,6,3,193536,Pending
161,2017-11-14 14:03:34,1KJAY57W0Z8JXWGRL,57,2,2,2,156459,Pending
2116,2017-11-14 18:46:14,DHMFPLNSC3YNCHKW9,45,1,4,2,190313,Pending
436,2017-11-14 18:51:56,3F4ZW6WK1WCB2M3P5,67,1,2,2,403447,Pending
2295,2017-11-14 22:17:40,EP0624VMNXDRSU83F,207,2,3,3,263226,Pending
4404,2017-11-15 08:14:28,TAKGJYSKD8VS6UJAT,52,2,4,2,337270,Pending
2120,2017-11-15 21:17:40,DHMFPLNSC3YNCHKW9,146,1,2,2,190645,Pending
1755,2017-11-16 01:04:08,BH4P6S1WTYPWCYEK5,199,4,1,2,117084,Reviewed
2226,2017-11-16 01:27:06,EJ32GZMCM1L3LJK5S,28,1,3,3,75437,Reviewed
2303,2017-11-16 13:00:46,ER768UZ8R20UCMP2R,137,2,2,2,205981,Reviewed
3948,2017-11-16 13:55:15,PST7M0AKGMHH6MW4Y,62,4,1,2,182421,Pending
2122,2017-11-16 15:12:31,DHMFPLNSC3YNCHKW9,146,1,8,2,192142,Pending
162,2017-11-16 15:52:31,1KJAY57W0Z8JXWGRL,57,2,2,2,155158,Pending
2761,2017-11-17 21:29:08,H3TP29W59B1W2CCPF,194,1,1,2,300433,Reviewed
4687,2017-11-18 07:49:04,UWY9L1HJKCV5Y1GC9,130,1,3,3,52350,Reviewed
2304,2017-11-18 17:28:38,ER768UZ8R20UCMP2R,137,2,1,2,203705,Pending
1084,2017-11-19 07:08:52,6YLK8XSV1YDMHY7JB,183,4,5,1,208018,Reviewed
1933,2017-11-20 02:28:07,CXARA374JS844UHCW,32,2,2,2,40590,Pending
916,2017-11-20 17:08:49,6DFG5GT1YAFFPXCCJ,183,4,4,2,282529,Reviewed
5109,2017-11-24 23:56:35,XC7NH1REUFBM75S57,95,2,7,1,626108,Reviewed
5043,2017-11-25 08:38:51,X00F5C4DR0L5K5Y1L,11,3,6,3,63338,Reviewed
584,2017-11-25 12:53:38,4HBHHF5TL1ZA2TZ0V,129,1,3,3,193030,Reviewed
4951,2017-11-26 04:40:07,WGDNEMANL8VHT0R8F,202,4,1,2,144735,Reviewed
1999,2017-11-26 08:00:09,D3RGJHNELAZ0HVLHC,187,4,5,1,109050,Pending
275,2017-11-30 07:41:39,2821M0XNBNPJS7M0A,74,1,7,1,7390,Pending
1540,2017-11-30 11:52:57,9SK7C41MM2UMD0RCB,177,1,2,2,200907,Pending
1937,2017-12-01 05:57:16,CXARA374JS844UHCW,32,2,2,2,38374,Pending
2306,2017-12-02 01:56:09,ER768UZ8R20UCMP2R,137,2,1,2,205781,Reviewed
2692,2017-12-03 04:53:14,GM1X2GV7R0E9XHFVV,64,4,4,2,140369,Pending
1537,2017-12-03 06:17:00,9SK7C41MM2UMD0RCB,177,1,4,2,204665,Reviewed
1539,2017-12-03 09:47:52,9SK7C41MM2UMD0RCB,177,1,4,2,203489,Pending
164,2017-12-03 22:31:19,1KJAY57W0Z8JXWGRL,57,2,1,2,157617,Reviewed
3620,2017-12-04 12:15:01,MZ9Y8TZLDMSVZP14K,169,3,5,1,94668,Pending
2225,2017-12-04 14:51:21,EJ32GZMCM1L3LJK5S,28,1,8,2,76393,Pending
5026,2017-12-07 09:35:58,WZU9MUGD4HGK48WHM,121,1,5,1,544980,Reviewed
2291,2017-12-07 11:49:16,EP0624VMNXDRSU83F,207,2,8,2,264116,Pending
4750,2017-12-07 19:17:30,VJV8M2T01S1MEVG69,194,1,2,2,190810,Pending
5041,2017-12-08 20:17:29,X00F5C4DR0L5K5Y1L,11,3,3,3,64666,Reviewed
2767,2017-12-10 00:04:38,H3TP29W59B1W2CCPF,194,1,3,3,297766,Pending
915,2017-12-10 00:16:28,6DFG5GT1YAFFPXCCJ,183,4,1,2,277796,Pending
4639,2017-12-10 12:19:42,UR2T16XNXLC84GZ2F,196,2,3,3,341688,Reviewed
2302,2017-12-12 15:36:11,ER768UZ8R20UCMP2R,137,2,1,2,203304,Reviewed
4140,2017-12-14 06:48:05,RYCEPWD79C9MW9E40,51,2,8,2,144043,Pending
5008,2017-12-14 23:42:49,WYF2MZT16NKXEF3MX,3,4,5,1,482903,Pending
4302,2017-12-15 22:52:44,SNLY6B13B7ZJNY06Z,25,1,5,1,165303,Pending
2418,2017-12-16 08:45:02,F1NNJPH273ZK13P5G,192,4,4,2,327151,Pending
1082,2017-12-16 10:30:56,6YLK8XSV1YDMHY7JB,183,4,6,3,207488,Pending
3296,2017-12-17 09:44:45,LDTFS4MVDKHRV2XZV,122,4,3,3,248961,Pending
4690,2017-12-17 13:26:28,UWY9L1HJKCV5Y1GC9,34,1,2,2,54746,Pending
3850,2017-12-21 05:47:26,P4P1LLJ8ZSDCR1NEB,118,4,4,2,79340,Pending
2298,2017-12-22 21:13:02,EP0624VMNXDRSU83F,207,2,2,2,267193,Pending
1457,2017-12-23 07:22:37,98CYM3Z8EX2BC2NNV,120,3,5,1,194771,Pending
4055,2017-12-23 19:41:59,R9KZSM26HKPRAGCVA,46,3,4,2,24634,Reviewed
2308,2017-12-25 15:04:57,ER768UZ8R20UCMP2R,137,2,4,2,204663,Reviewed
3623,2017-12-25 21:00:37,MZ9Y8TZLDMSVZP14K,169,3,4,2,97812,Reviewed
5443,2017-12-25 22:32:03,ZPUXF7NEDHNV32DHX,68,3,5,1,87952,Reviewed
3344,2017-12-26 13:03:42,LJ12TX2UXBDCA75LC,147,3,7,1,146032,Pending
2419,2017-12-28 07:08:27,F1NNJPH273ZK13P5G,192,4,2,2,324218,Pending
3624,2017-12-28 07:52:34,MZ9Y8TZLDMSVZP14K,169,3,7,1,94214,Pending
1087,2017-12-30 23:43:39,6YLK8XSV1YDMHY7JB,183,4,2,2,206152,Pending
1756,2018-01-02 02:20:55,BH4P6S1WTYPWCYEK5,187,4,4,2,115125,Pending
4054,2018-01-02 12:56:46,R9KZSM26HKPRAGCVA,46,3,2,2,23305,Pending
3625,2018-01-02 14:42:10,MZ9Y8TZLDMSVZP14K,169,3,2,2,94913,Pending
4721,2018-01-02 18:41:13,VECRMWSXRSP3LNFHY,100,2,2,2,201170,Reviewed
4401,2018-01-03 09:01:31,TAKGJYSKD8VS6UJAT,52,2,4,2,340657,Reviewed
1136,2018-01-04 12:12:22,77LV8DL6026PPR767,201,2,5,1,34929,Reviewed
4139,2018-01-05 04:31:27,RYCEPWD79C9MW9E40,51,2,4,2,143540,Reviewed
5009,2018-01-05 04:34:27,WYF2MZT16NKXEF3MX,3,4,2,2,480628,Reviewed
1157,2018-01-05 18:04:29,7DEAMZER9U9FL1DEZ,9,3,6,3,180513,Reviewed
5029,2018-01-05 20:42:15,WZU9MUGD4HGK48WHM,121,1,7,1,550482,Reviewed
996,2018-01-08 06:57:58,6N9TT7U30CW4VLCYL,56,3,4,2,277249,Reviewed
2855,2018-01-08 23:19:03,J8MGPP1NPRV9Z303V,148,2,7,1,206965,Pending
1133,2018-01-09 14:03:41,77LV8DL6026PPR767,201,2,1,2,31000,Pending
4947,2018-01-10 01:49:09,WGDNEMANL8VHT0R8F,202,4,2,2,142423,Reviewed
2443,2018-01-10 05:08:44,F6FDGG001JKHBV4FM,72,3,2,2,268220,Pending
3297,2018-01-10 23:01:38,LDTFS4MVDKHRV2XZV,122,4,5,1,252850,Reviewed
1053,2018-01-11 01:13:11,6VLM9KFZWL2JXWVYK,34,3,1,2,26258,Pending
5044,2018-01-11 02:01:55,X00F5C4DR0L5K5Y1L,11,3,1,2,60683,Pending
3554,2018-01-11 10:27:42,MM5R62NGXCFXT3E5V,95,2,2,2,139792,Reviewed
3192,2018-01-11 12:26:52,KV2DLPV84G47SSBEF,67,1,3,3,254557,Reviewed
997,2018-01-13 01:59:16,6N9TT7U30CW4VLCYL,56,3,4,2,274235,Pending
1134,2018-01-13 03:55:46,77LV8DL6026PPR767,201,2,4,2,36747,Pending
4885,2018-01-13 05:15:13,WC9ARY6S0CM8KJ6AW,192,4,1,2,192109,Pending
2309,2018-01-14 10:00:02,ER768UZ8R20UCMP2R,137,2,5,1,202364,Reviewed
3947,2018-01-14 19:02:40,PST7M0AKGMHH6MW4Y,62,4,7,1,180084,Pending
1469,2018-01-16 11:52:41,9921V3E7AUXZAM2N1,172,3,1,2,81585,Pending
4686,2018-01-16 20:01:02,UWY9L1HJKCV5Y1GC9,130,1,5,1,52261,Pending
1080,2018-01-20 17:38:40,6YLK8XSV1YDMHY7JB,183,4,1,2,204561,Pending
4141,2018-01-20 23:54:51,RYCEPWD79C9MW9E40,51,2,2,2,140607,Pending
3064,2018-01-21 08:14:06,KB5EGPV6SL02TXFXA,183,4,2,2,149526,Pending
1083,2018-01-22 18:03:09,6YLK8XSV1YDMHY7JB,183,4,1,2,207753,Pending
887,2018-01-24 00:14:42,681CNG20N2SHAMXV2,130,1,1,2,79111,Reviewed
5010,2018-01-24 10:43:19,WYF2MZT16NKXEF3MX,3,4,4,2,481666,Pending
3618,2018-01-24 22:24:57,MZ9Y8TZLDMSVZP14K,169,3,1,2,93660,Pending
1086,2018-01-26 00:24:52,6YLK8XSV1YDMHY7JB,183,4,4,2,206642,Pending
4748,2018-01-26 16:34:18,VJV8M2T01S1MEVG69,194,1,5,1,194090,Pending
3884,2018-01-27 00:08:42,PF85C5F2K1YDTR3LZ,199,4,5,1,154231,Pending
2300,2018-01-28 21:50:56,EP0624VMNXDRSU83F,207,2,2,2,262155,Pending
2440,2018-01-29 01:44:42,F6FDGG001JKHBV4FM,72,3,2,2,268512,Pending
5252,2018-01-29 09:46:12,Y50V30VEVGXWBVGS6,84,2,5,1,45840,Pending
3974,2018-01-30 14:11:58,R0CVCVTVELUDGWDT3,63,3,2,2,79492,Reviewed
525,2018-02-01 00:31:36,4B0N9CC7HTVVP14UB,166,3,1,2,234302,Pending
4688,2018-02-01 02:17:04,UWY9L1HJKCV5Y1GC9,130,1,6,3,52190,Pending
4143,2018-02-02 19:51:55,RYCEPWD79C9MW9E40,51,2,4,2,146325,Pending
909,2018-02-07 09:21:09,6DFG5GT1YAFFPXCCJ,183,4,1,2,279252,Pending
2877,2018-02-08 13:05:37,JAHCP0UB69SKFEY18,132,3,2,2,156701,Reviewed
2305,2018-02-09 00:23:57,ER768UZ8R20UCMP2R,137,2,2,2,203351,Reviewed
2944,2018-02-09 00:58:08,JZ630EDRMUN3T8NN2,69,1,5,1,160759,Reviewed
3343,2018-02-10 19:23:53,LJ12TX2UXBDCA75LC,147,3,4,2,148080,Pending
1458,2018-02-10 19:28:21,98CYM3Z8EX2BC2NNV,120,3,7,1,191320,Pending
3193,2018-02-11 23:15:04,KV2DLPV84G47SSBEF,67,1,3,3,253097,Pending
3025,2018-02-12 19:13:59,K63TWXPZRYHYD6TGL,121,3,1,2,100438,Pending
2563,2018-02-13 08:49:20,G2TP1EUP8BM52SDUL,213,1,1,2,223965,Pending
3191,2018-02-14 10:24:58,KV2DLPV84G47SSBEF,67,1,5,1,251693,Pending
5284,2018-02-14 20:20:52,YHG403NJBCEA95D7E,128,1,1,2,173806,Pending
4138,2018-02-14 21:38:55,RYCEPWD79C9MW9E40,51,2,2,2,140906,Pending
1932,2018-02-15 09:31:56,CXARA374JS844UHCW,32,2,7,1,37482,Reviewed
3194,2018-02-15 16:54:59,KV2DLPV84G47SSBEF,67,1,2,2,254876,Pending
3270,2018-02-16 05:51:34,LC72E3KD9H82EU5W3,72,3,2,2,321894,Pending
3068,2018-02-16 22:43:49,KB5EGPV6SL02TXFXA,183,4,5,1,150565,Pending
3641,2018-02-17 18:53:27,N4PY5EL3MPYS9XFB7,20,2,4,2,163746,Pending
469,2018-02-18 01:50:58,3XPB5ARP5LJDDFEJC,74,1,3,3,236384,Pending
3981,2018-02-19 17:12:25,R0CVCVTVELUDGWDT3,181,3,6,3,79974,Reviewed
913,2018-02-21 20:43:07,6DFG5GT1YAFFPXCCJ,183,4,2,2,277969,Pending
3470,2018-02-22 17:16:34,M8PP1RNMLP0GHGG5Y,112,1,1,2,158347,Pending
3360,2018-02-22 19:47:28,LK8AGU7D20HXZ9GEC,32,4,4,2,121220,Reviewed
2879,2018-02-22 21:07:56,JAHCP0UB69SKFEY18,132,3,7,1,156858,Reviewed
1158,2018-02-24 03:16:21,7DEAMZER9U9FL1DEZ,9,3,8,2,180225,Pending
3346,2018-02-24 05:41:27,LJ12TX2UXBDCA75LC,147,3,2,2,143613,Pending
3552,2018-02-24 19:57:45,MM5R62NGXCFXT3E5V,95,2,1,2,136408,Pending
2452,2018-02-25 09:05:15,F9A9KERACAHP2TNZB,3,3,4,2,134782,Pending
5027,2018-02-25 09:37:57,WZU9MUGD4HGK48WHM,121,1,2,2,548323,Pending
590,2018-02-25 12:15:10,4HBHHF5TL1ZA2TZ0V,129,1,2,2,194619,Pending
406,2018-02-25 14:18:07,34L2W0MRDYAMX3VND,176,2,2,2,129134,Reviewed
2449,2018-02-26 07:55:14,F9A9KERACAHP2TNZB,3,3,4,2,135958,Pending
3980,2018-02-26 08:44:09,R0CVCVTVELUDGWDT3,181,3,4,2,75900,Pending
1155,2018-02-26 17:53:05,7DEAMZER9U9FL1DEZ,9,3,4,2,181053,Reviewed
409,2018-02-27 23:47:12,34L2W0MRDYAMX3VND,176,2,5,1,131980,Reviewed
3972,2018-02-28 20:41:18,R0CVCVTVELUDGWDT3,63,3,3,3,81231,Pending
2804,2018-02-28 22:11:00,HEC4D246BM2ENF423,52,2,4,2,196062,Pending
886,2018-03-01 03:44:28,681CNG20N2SHAMXV2,130,1,1,2,79902,Pending
3621,2018-03-01 06:24:51,MZ9Y8TZLDMSVZP14K,169,3,1,2,96956,Pending
2880,2018-03-02 13:42:33,JAHCP0UB69SKFEY18,132,3,2,2,160848,Pending
3236,2018-03-03 21:10:01,L3XYDTLCMLX84Z1MA,44,4,1,2,291622,Pending
3492,2018-03-03 22:36:27,MF9RML9LN2R0XVH27,101,2,2,2,34245,Pending
3491,2018-03-04 02:26:18,MF9RML9LN2R0XVH27,101,2,2,2,36145,Reviewed
2882,2018-03-04 14:34:33,JAHCP0UB69SKFEY18,14,3,4,2,159321,Pending
1610,2018-03-04 17:16:26,AMD5ZSHC3DNKN35YZ,113,1,3,3,136700,Reviewed
3494,2018-03-05 10:04:23,MF9RML9LN2R0XVH27,101,2,4,2,38584,Pending
3065,2018-03-06 22:09:40,KB5EGPV6SL02TXFXA,183,4,7,1,153421,Pending
4723,2018-03-07 09:19:49,VECRMWSXRSP3LNFHY,100,2,6,3,199019,Pending
4406,2018-03-07 11:21:10,TAKGJYSKD8VS6UJAT,52,2,7,1,340276,Pending
2447,2018-03-07 18:24:52,F9A9KERACAHP2TNZB,3,3,2,2,132322,Pending
2876,2018-03-08 03:22:18,JAHCP0UB69SKFEY18,132,3,6,3,159632,Pending
4722,2018-03-08 11:55:04,VECRMWSXRSP3LNFHY,100,2,8,2,199153,Reviewed
806,2018-03-09 15:26:35,5UGXCT8B97EFV3GTR,52,2,6,3,194383,Pending
4642,2018-03-10 02:05:28,UR2T16XNXLC84GZ2F,196,2,2,2,338451,Reviewed
407,2018-03-10 03:34:00,34L2W0MRDYAMX3VND,176,2,1,2,129235,Pending
3602,2018-03-10 19:27:25,MYLWZ4RLE3FJS92BM,98,4,3,3,119248,Pending
4403,2018-03-10 23:03:45,TAKGJYSKD8VS6UJAT,52,2,5,1,340011,Pending
3619,2018-03-12 00:28:41,MZ9Y8TZLDMSVZP14K,169,3,1,2,96014,Pending
1051,2018-03-12 15:57:10,6VLM9KFZWL2JXWVYK,34,3,4,2,24956,Pending
5424,2018-03-12 18:15:20,ZMZSTW0N5TEGB2AJP,61,1,2,2,560752,Pending
585,2018-03-13 01:35:49,4HBHHF5TL1ZA2TZ0V,129,1,6,3,193511,Pending
2001,2018-03-13 17:55:46,D3RGJHNELAZ0HVLHC,187,4,2,2,105738,Reviewed
5005,2018-03-14 11:12:26,WYF2MZT16NKXEF3MX,3,4,1,2,485645,Pending
3976,2018-03-14 18:59:31,R0CVCVTVELUDGWDT3,63,3,1,2,76490,Pending
914,2018-03-15 08:26:48,6DFG5GT1YAFFPXCCJ,183,4,3,3,282713,Pending
4850,2018-03-17 03:09:01,W31RABYX3EPXLCFU8,121,1,4,2,133591,Pending
3999,2018-03-17 09:53:34,R38SPLDFPTYP2BCJD,49,4,5,1,217285,Pending
2420,2018-03-18 10:14:02,F1NNJPH273ZK13P5G,192,4,4,2,327474,Pending
804,2018-03-19 14:10:30,5UGXCT8B97EFV3GTR,52,2,4,2,194068,Pending
3566,2018-03-20 00:41:00,MVMZJ124GWE50UJ2K,164,3,4,2,78516,Pending
4001,2018-03-20 07:06:40,R38SPLDFPTYP2BCJD,49,4,3,3,214756,Reviewed
277,2018-03-21 09:16:01,2821M0XNBNPJS7M0A,74,1,2,2,10661,Pending
1754,2018-03-22 03:50:14,BH4P6S1WTYPWCYEK5,199,4,7,1,115921,Reviewed
1816,2018-03-22 12:58:50,C5Z89PTWTBZP0RNAM,169,3,5,1,101648,Pending
3997,2018-03-22 23:01:16,R38SPLDFPTYP2BCJD,49,4,6,3,216431,Pending
5425,2018-03-23 13:44:52,ZMZSTW0N5TEGB2AJP,61,1,2,2,561162,Pending
1170,2018-03-23 16:42:22,7DLAS0SXJYLBXR896,11,1,2,2,484247,Pending
2878,2018-03-23 21:25:25,JAHCP0UB69SKFEY18,132,3,6,3,159078,Pending
3233,2018-03-24 00:29:14,L3XYDTLCMLX84Z1MA,44,4,3,3,287937,Pending
911,2018-03-24 06:43:36,6DFG5GT1YAFFPXCCJ,183,4,2,2,278156,Pending
4228,2018-03-24 23:16:24,SHCLPFAU2EKUZT1K2,202,4,2,2,131728,Pending
2942,2018-03-25 18:49:56,JZ630EDRMUN3T8NN2,69,1,5,1,163484,Pending
2943,2018-03-28 00:09:14,JZ630EDRMUN3T8NN2,69,1,1,2,165338,Pending
2445,2018-03-29 03:57:09,F9A9KERACAHP2TNZB,3,3,2,2,133388,Pending
4405,2018-03-30 04:49:22,TAKGJYSKD8VS6UJAT,52,2,5,1,340704,Pending
5211,2018-03-31 18:45:18,XX5FKNKMWSZDC1AW9,58,1,1,2,73128,Reviewed
2227,2018-03-31 19:54:37,EJ32GZMCM1L3LJK5S,28,1,5,1,74009,Pending
4803,2018-04-01 09:52:59,VTVUSVFBJWNZ2KCWE,194,1,2,2,407248,Pending
4801,2018-04-01 16:51:19,VTVUSVFBJWNZ2KCWE,194,1,1,2,410533,Pending
4402,2018-04-02 10:59:23,TAKGJYSKD8VS6UJAT,52,2,1,2,339618,Pending
1759,2018-04-02 18:37:43,BH4P6S1WTYPWCYEK5,187,4,2,2,113512,Pending
2883,2018-04-03 01:36:32,JAHCP0UB69SKFEY18,14,3,5,1,159203,Reviewed
1168,2018-04-03 22:03:06,7DLAS0SXJYLBXR896,11,1,6,3,485176,Pending
4935,2018-04-05 18:36:33,WF0TYJ0WWW4CA1HYT,100,2,7,1,519935,Pending
2941,2018-04-06 10:46:46,JZ630EDRMUN3T8NN2,69,1,4,2,166283,Pending
3569,2018-04-06 12:43:04,MVMZJ124GWE50UJ2K,164,3,2,2,77077,Pending
3298,2018-04-08 18:55:07,LDTFS4MVDKHRV2XZV,122,4,1,2,248523,Pending
3022,2018-04-10 07:07:08,K63TWXPZRYHYD6TGL,121,3,1,2,102193,Pending
4400,2018-04-11 09:49:17,TAKGJYSKD8VS6UJAT,52,2,5,1,337089,Pending
1456,2018-04-11 22:33:58,98CYM3Z8EX2BC2NNV,120,3,2,2,190956,Pending
2221,2018-04-12 16:40:23,EJ32GZMCM1L3LJK5S,130,1,1,2,71357,Pending
1156,2018-04-13 02:34:56,7DEAMZER9U9FL1DEZ,9,3,2,2,181757,Pending
4948,2018-04-13 16:43:10,WGDNEMANL8VHT0R8F,202,4,3,3,144509,Pending
2940,2018-04-14 12:01:25,JZ630EDRMUN3T8NN2,69,1,7,1,163506,Pending
405,2018-04-16 01:40:29,34L2W0MRDYAMX3VND,176,2,7,1,131496,Reviewed
5442,2018-04-18 03:23:48,ZPUXF7NEDHNV32DHX,68,3,2,2,90844,Pending
803,2018-04-18 21:41:33,5UGXCT8B97EFV3GTR,52,2,5,1,193605,Pending
2450,2018-04-19 02:27:32,F9A9KERACAHP2TNZB,3,3,2,2,134923,Reviewed
1609,2018-04-19 06:00:14,AMD5ZSHC3DNKN35YZ,113,1,2,2,135206,Reviewed
5470,2018-04-19 22:22:39,ZUYBP0D2AV7P75SG8,176,2,2,2,379507,Pending
4166,2018-04-21 20:50:32,S0UA7ZWCSBUYLWL6L,35,3,2,2,119749,Pending
3622,2018-04-22 19:08:15,MZ9Y8TZLDMSVZP14K,169,3,2,2,94865,Pending
5286,2018-04-26 04:37:59,YHG403NJBCEA95D7E,128,1,5,1,170948,Pending
408,2018-04-26 19:58:11,34L2W0MRDYAMX3VND,176,2,3,3,129444,Pending
5024,2018-04-26 22:32:31,WZU9MUGD4HGK48WHM,121,1,7,1,546679,Pending
5471,2018-04-27 14:47:52,ZUYBP0D2AV7P75SG8,176,2,5,1,380157,Reviewed
77,2018-04-28 01:24:43,0MRWHNDG5TPEDSXB2,132,3,3,3,68325,Pending
3066,2018-04-28 20:53:03,KB5EGPV6SL02TXFXA,183,4,1,2,152967,Pending
4233,2018-04-29 03:07:40,SHCLPFAU2EKUZT1K2,202,4,5,1,131632,Pending
2451,2018-04-29 03:08:03,F9A9KERACAHP2TNZB,3,3,5,1,133940,Pending
4938,2018-04-29 22:48:11,WF0TYJ0WWW4CA1HYT,100,2,5,1,519334,Pending
4937,2018-04-30 10:57:13,WF0TYJ0WWW4CA1HYT,100,2,2,2,517173,Reviewed
2448,2018-04-30 12:17:34,F9A9KERACAHP2TNZB,3,3,5,1,133412,Pending
994,2018-04-30 12:22:46,6N9TT7U30CW4VLCYL,56,3,1,2,275747,Pending
4933,2018-04-30 20:38:42,WF0TYJ0WWW4CA1HYT,100,2,3,3,522443,Pending
1081,2018-05-01 02:12:38,6YLK8XSV1YDMHY7JB,183,4,2,2,203403,Pending
3885,2018-05-01 09:21:41,PF85C5F2K1YDTR3LZ,199,4,4,2,153134,Pending
4806,2018-05-01 19:25:34,VTVUSVFBJWNZ2KCWE,194,1,4,2,410163,Pending
3565,2018-05-02 01:18:08,MVMZJ124GWE50UJ2K,164,3,4,2,80297,Pending
1472,2018-05-02 04:55:49,9921V3E7AUXZAM2N1,120,3,8,2,78847,Pending
